KESİNTİ_NO,cagri_count
2348663,4.0
2339744,2.0
2359688,3.0
2337672,2.0
2361095,2.0
2318244,3.0
2342844,4.0
2353961,3.0
2354338,2.0
2356805,3.0
2348490,2.0
2339628,4.0
2362020,5.0
2340049,3.0
2347067,8.0
2366134,5.0
2317860,12.0
2350746,3.0
2347175,3.0
2362663,5.0
2342127,2.0
2355921,38.0
2321840,2.0
2333853,4.0
2350870,5.0
2348018,4.0
2320868,3.0
2343289,4.0
2342062,4.0
2320209,17.0
2366065,17.0
2361183,8.0
2360433,9.0
2346652,7.0
2351068,5.0
2345870,4.0
2344623,7.0
2344976,8.0
2344208,5.0
2346707,11.0
2317723,4.0
2364522,5.0
2333528,14.0
2315852,3.0
2319808,4.0
2343412,6.0
2340233,2.0
2317348,3.0
2316623,2.0
2339470,3.0
2344533,7.0
2348123,4.0
2350488,6.0
2332799,9.0
2339832,17.0
2343643,7.0
2359599,2.0
2347903,6.0
2318238,6.0
2357956,5.0
2348149,2.0
2339345,13.0
2356091,19.0
2349211,6.0
2338575,4.0
2333605,10.0
2345599,7.0
2353974,7.0
2357911,4.0
2359925,4.0
2359548,3.0
2344798,3.0
2343109,5.0
2357787,4.0
2321546,2.0
2349959,6.0
2345947,10.0
2355972,3.0
2348140,2.0
2335938,6.0
2341081,6.0
2350869,4.0
2318076,3.0
2354474,9.0
2338516,8.0
2352337,11.0
2352228,17.0
2352372,13.0
2345759,6.0
2346026,4.0
2359525,3.0
2346883,6.0
2362446,6.0
2350948,8.0
2338524,8.0
2350247,4.0
2320318,4.0
2345711,6.0
2347860,4.0
2335325,8.0
2345828,12.0
2345851,34.0
2351562,5.0
2345846,24.0
2341060,4.0
2351083,6.0
2340752,4.0
2355439,4.0
2322033,5.0
2360418,4.0
2335078,2.0
2321064,2.0
2351368,9.0
2356174,28.0
2346000,6.0
2357095,5.0
2340867,5.0
2364046,4.0
2365161,6.0
2347122,9.0
2335592,4.0
2347144,5.0
2350794,4.0
2350478,4.0
2358624,14.0
2345900,22.0
2321275,4.0
2338837,3.0
2345667,6.0
2318408,3.0
2339633,4.0
2338230,2.0
2351805,7.0
2350952,5.0
2347116,7.0
2361522,3.0
2345978,3.0
2346006,7.0
2320095,5.0
2340295,8.0
2344020,17.0
2361429,4.0
2338147,3.0
2363955,2.0
2337928,1.0
2362347,4.0
2354312,5.0
2354243,4.0
2346673,7.0
2321720,9.0
2345705,4.0
2344135,10.0
2345914,10.0
2346878,7.0
2343413,3.0
2335010,6.0
2344166,8.0
2354802,4.0
2348435,6.0
2346949,4.0
2343606,8.0
2340651,13.0
2342017,3.0
2344290,2.0
2348446,3.0
2349779,12.0
2347911,3.0
2347109,5.0
2347644,2.0
2336927,6.0
2322462,3.0
2319650,4.0
2348499,4.0
2364521,5.0
2342897,6.0
2356552,20.0
2346626,4.0
2345862,4.0
2346618,6.0
2349774,3.0
2359455,4.0
2345436,3.0
2350366,3.0
2333562,8.0
2342507,5.0
2333733,3.0
2340272,3.0
2347411,3.0
2350763,3.0
2346557,4.0
2321374,4.0
2336788,2.0
2338143,2.0
2363563,3.0
2341490,2.0
2341551,2.0
2348188,2.0
2351029,8.0
2360611,4.0
2333290,4.0
2342486,6.0
2361499,3.0
2348295,4.0
2317202,5.0
2350861,6.0
2322216,2.0
2332814,4.0
2355896,8.0
2365421,3.0
2351503,2.0
2363701,3.0
2345896,18.0
2346638,5.0
2346854,1.0
2319208,3.0
2346291,3.0
2345792,8.0
2359628,3.0
2347989,4.0
2361083,3.0
2321900,3.0
2359177,2.0
2319877,2.0
2359173,3.0
2352370,15.0
2363954,3.0
2348096,4.0
2361895,3.0
2334546,2.0
2358074,4.0
2346213,8.0
2333603,4.0
2345734,6.0
2319335,3.0
2365683,4.0
2320164,16.0
2334263,2.0
2337607,3.0
2319151,4.0
2320200,4.0
2322386,5.0
2356534,5.0
2364629,3.0
2343114,3.0
2342324,2.0
2351150,4.0
2349863,4.0
2342850,3.0
2348779,3.0
2353894,3.0
2349814,4.0
2339799,3.0
2342748,12.0
2359995,3.0
2322446,2.0
2343982,3.0
2337696,6.0
2341203,3.0
2334380,2.0
2345259,3.0
2356266,2.0
2359929,3.0
2345341,5.0
2365146,4.0
2337748,3.0
2361909,3.0
2348994,3.0
2339524,3.0
2350464,7.0
2347194,4.0
2356023,4.0
2355567,7.0
2358703,6.0
2363128,4.0
2343724,9.0
2352930,5.0
2361127,3.0
2364294,3.0
2320949,2.0
2320528,2.0
2321080,3.0
2364597,4.0
2353524,5.0
2364526,4.0
2352354,13.0
2321972,2.0
2360741,6.0
2319700,6.0
2357654,2.0
2346870,4.0
2350378,3.0
2350701,5.0
2349958,4.0
2341140,4.0
2336853,3.0
2345742,35.0
2351247,4.0
2348598,50.0
2341940,3.0
2346816,5.0
2344896,5.0
2338586,5.0
2347024,4.0
2364858,20.0
2336335,25.0
2345139,20.0
2349433,18.0
2347399,3.0
2346790,4.0
2340687,3.0
2344944,6.0
2363673,6.0
2339084,3.0
2319532,3.0
2319622,9.0
2348404,19.0
2338607,19.0
2337267,40.0
2363528,9.0
2352332,11.0
2358179,8.0
2345580,11.0
2342902,10.0
2346783,11.0
2349179,10.0
2335037,3.0
2320427,3.0
2349387,14.0
2354332,5.0
2344179,6.0
2361806,4.0
2360601,4.0
2345595,3.0
2321998,9.0
2347350,5.0
2354273,3.0
2319820,4.0
2345965,2.0
2360712,3.0
2347917,13.0
2347710,7.0
2322354,58.0
2351294,20.0
2317263,18.0
2346800,11.0
2316584,14.0
2344038,10.0
2350253,10.0
2321833,5.0
2345639,7.0
2364247,4.0
2318524,2.0
2334032,2.0
2349592,12.0
2364312,6.0
2346045,5.0
2348297,5.0
2364052,9.0
2343562,6.0
2337831,21.0
2333410,8.0
2350426,8.0
2345544,3.0
2347222,11.0
2358502,4.0
2316135,8.0
2357694,9.0
2351236,5.0
2334772,16.0
2345561,5.0
2346678,5.0
2355523,14.0
2352637,11.0
2346700,14.0
2362861,15.0
2355052,4.0
2336268,5.0
2318583,6.0
2356834,2.0
2348174,2.0
2360690,2.0
2344658,17.0
2346608,7.0
2317285,27.0
2364590,8.0
2340356,6.0
2321938,6.0
2348250,4.0
2319328,11.0
2321061,3.0
2332747,1.0
2316397,24.0
2344201,24.0
2341077,4.0
2341240,4.0
2344358,7.0
2348373,3.0
2334362,4.0
2334967,6.0
2333064,6.0
2363348,2.0
2363714,9.0
2318399,4.0
2363576,12.0
2363731,10.0
2357305,3.0
2337742,7.0
2346760,18.0
2364225,6.0
2343342,14.0
2343483,5.0
2346023,6.0
2356436,6.0
2344423,8.0
2356933,13.0
2321804,4.0
2319751,4.0
2339261,11.0
2348774,24.0
2349021,20.0
2363414,28.0
2318910,18.0
2319282,16.0
2319319,30.0
2351873,6.0
2360822,6.0
2344781,3.0
2347070,8.0
2335717,14.0
2362557,3.0
2362619,4.0
2316529,4.0
2354821,12.0
2365402,14.0
2354052,12.0
2336187,5.0
2338301,26.0
2333973,2.0
2355745,15.0
2348124,18.0
2345981,6.0
2337486,5.0
2340871,2.0
2355825,4.0
2319180,9.0
2316804,7.0
2355997,4.0
2337707,5.0
2363206,19.0
2337538,2.0
2321447,3.0
2319308,8.0
2321802,2.0
2317267,2.0
2317258,2.0
2348205,3.0
2355796,7.0
2364600,9.0
2343514,4.0
2338682,5.0
2333800,4.0
2357268,6.0
2363691,25.0
2316014,3.0
2342973,10.0
2354431,34.0
2358191,24.0
2337730,40.0
2350194,2.0
2317605,3.0
2355673,14.0
2350906,4.0
2339592,3.0
2353143,9.0
2338660,17.0
2359308,2.0
2353929,7.0
2346785,30.0
2337459,2.0
2359827,2.0
2359412,7.0
2346717,4.0
2336621,7.0
2341491,7.0
2351280,5.0
2350757,6.0
2344193,5.0
2345255,7.0
2338206,2.0
2351134,26.0
2355250,6.0
2318836,7.0
2360045,4.0
2359826,2.0
2360288,3.0
2344779,3.0
2357438,7.0
2347822,4.0
2361814,4.0
2359922,15.0
2348595,7.0
2319928,15.0
2337893,11.0
2353168,14.0
2344665,15.0
2332935,2.0
2357386,3.0
2321411,4.0
2352512,4.0
2360868,6.0
2343670,25.0
2336295,19.0
2316294,15.0
2320243,4.0
2333713,3.0
2346835,4.0
2359650,2.0
2340607,4.0
2355000,15.0
2360395,10.0
2364359,21.0
2355907,13.0
2348787,5.0
2355998,10.0
2356405,12.0
2351719,18.0
2351561,16.0
2353661,12.0
2319932,2.0
2345348,8.0
2344860,14.0
2361870,7.0
2365438,3.0
2319640,5.0
2345823,5.0
2352080,11.0
2352727,10.0
2352212,7.0
2355375,3.0
2346250,5.0
2345700,7.0
2319910,3.0
2358165,4.0
2344195,2.0
2360146,2.0
2348848,2.0
2358844,7.0
2334762,5.0
2333923,4.0
2361893,2.0
2319362,3.0
2318744,4.0
2343669,6.0
2351669,8.0
2347500,8.0
2350395,9.0
2347292,8.0
2350302,6.0
2348564,17.0
2346668,9.0
2358085,5.0
2366158,5.0
2349859,3.0
2350546,6.0
2358879,2.0
2358971,3.0
2356882,3.0
2317073,2.0
2321584,2.0
2321203,7.0
2345505,3.0
2345396,5.0
2349993,4.0
2345063,3.0
2363172,6.0
2349747,3.0
2319648,4.0
2333249,3.0
2338247,4.0
2336428,3.0
2336341,2.0
2336611,2.0
2338613,1.0
2333860,3.0
2322275,2.0
2336253,2.0
2334540,4.0
2353027,4.0
2353470,6.0
2341774,3.0
2344260,4.0
2343857,5.0
2355985,6.0
2351196,5.0
2352793,8.0
2349894,5.0
2350294,3.0
2338812,3.0
2351252,3.0
2322340,3.0
2316895,4.0
2359579,2.0
2350599,2.0
2349970,5.0
2343579,3.0
2341523,2.0
2334312,2.0
2338857,3.0
2338658,2.0
2350729,3.0
2358998,4.0
2355029,6.0
2361971,3.0
2333176,3.0
2349319,6.0
2332910,9.0
2345858,22.0
2360280,4.0
2335277,8.0
2343228,2.0
2343166,3.0
2319998,3.0
2348802,3.0
2345290,3.0
2340202,5.0
2344043,3.0
2345371,3.0
2346695,4.0
2319670,6.0
2352879,4.0
2356020,6.0
2348014,5.0
2344366,4.0
2343116,3.0
2359722,3.0
2355592,4.0
2342026,3.0
2341004,2.0
2349611,3.0
2342386,3.0
2357580,8.0
2365638,5.0
2365164,5.0
2365603,3.0
2336445,3.0
2333734,3.0
2338811,5.0
2317869,3.0
2345576,8.0
2322429,3.0
2361411,3.0
2333555,3.0
2315880,3.0
2355932,5.0
2347473,4.0
2365728,5.0
2333746,10.0
2345235,6.0
2346873,3.0
2358454,3.0
2357830,3.0
2339138,4.0
2334381,2.0
2350290,4.0
2354396,4.0
2347220,4.0
2354548,2.0
2333631,6.0
2333296,11.0
2344628,12.0
2319901,5.0
2354789,9.0
2345311,5.0
2342099,4.0
2321056,2.0
2361259,7.0
2359282,3.0
2321817,4.0
2357865,6.0
2365093,5.0
2344645,5.0
2341567,6.0
2345338,8.0
2340389,11.0
2340207,4.0
2352753,9.0
2341887,5.0
2333780,3.0
2337039,6.0
2355739,5.0
2333449,4.0
2353341,18.0
2344865,3.0
2351170,4.0
2348115,4.0
2341861,3.0
2352291,15.0
2348668,5.0
2339139,3.0
2366124,5.0
2345378,7.0
2343664,6.0
2335871,5.0
2341105,4.0
2337037,4.0
2354495,7.0
2353566,6.0
2347141,12.0
2319737,5.0
2349189,21.0
2349209,11.0
2349316,7.0
2363141,5.0
2332820,5.0
2334440,2.0
2349261,3.0
2349691,4.0
2317675,5.0
2343671,9.0
2319915,3.0
2352560,4.0
2315903,4.0
2341211,2.0
2347889,3.0
2354567,9.0
2362091,3.0
2352553,2.0
2343511,3.0
2316534,3.0
2363265,2.0
2358982,6.0
2346799,37.0
2348313,3.0
2345199,6.0
2359388,5.0
2351072,4.0
2347430,4.0
2344853,3.0
2316714,5.0
2339321,11.0
2338577,6.0
2344855,6.0
2337702,7.0
2366002,3.0
2344518,15.0
2336571,25.0
2360698,19.0
2365283,20.0
2334534,8.0
2322199,6.0
2361673,4.0
2361005,2.0
2350227,5.0
2358758,5.0
2358741,6.0
2345764,5.0
2348169,3.0
2353246,4.0
2318220,4.0
2321207,2.0
2336903,2.0
2345784,4.0
2345921,4.0
2319424,2.0
2347349,6.0
2322272,5.0
2335936,22.0
2349637,8.0
2319968,4.0
2357869,8.0
2357872,6.0
2335201,3.0
2334493,2.0
2333835,3.0
2343138,2.0
2348260,3.0
2358776,7.0
2344915,4.0
2319589,2.0
2338831,3.0
2350154,3.0
2350047,2.0
2349533,3.0
2343417,20.0
2343517,15.0
2360967,2.0
2346832,45.0
2317807,3.0
2351369,2.0
2351249,4.0
2356106,2.0
2333207,2.0
2365024,12.0
2342642,2.0
2336438,3.0
2361023,6.0
2361197,5.0
2352494,3.0
2355020,6.0
2362041,6.0
2321499,3.0
2317944,5.0
2316464,4.0
2360143,5.0
2343672,5.0
2322010,4.0
2319297,4.0
2344118,4.0
2344556,3.0
2318142,4.0
2319854,3.0
2338336,5.0
2316782,3.0
2343276,5.0
2348175,2.0
2317118,4.0
2333623,4.0
2343532,3.0
2364842,4.0
2354426,13.0
2318339,7.0
2316157,7.0
2356007,4.0
2319139,4.0
2332692,3.0
2319814,4.0
2317658,19.0
2339729,2.0
2316398,3.0
2342319,2.0
2359424,4.0
2343718,4.0
2333807,2.0
2341090,4.0
2319926,3.0
2339298,2.0
2352806,11.0
2345878,5.0
2357063,5.0
2358504,3.0
2321253,5.0
2341720,2.0
2335270,4.0
2362053,5.0
2336506,4.0
2341672,4.0
2342174,2.0
2347218,11.0
2336055,2.0
2360662,6.0
2344452,9.0
2350926,7.0
2341500,7.0
2360153,9.0
2354568,34.0
2353047,10.0
2353100,10.0
2346876,7.0
2346729,18.0
2339793,4.0
2359550,2.0
2345340,5.0
2341625,7.0
2337848,7.0
2365255,4.0
2343695,4.0
2359321,5.0
2317192,7.0
2317164,37.0
2318612,6.0
2322132,5.0
2348615,4.0
2364749,2.0
2316081,6.0
2316355,4.0
2342177,2.0
2320636,3.0
2319762,7.0
2344985,5.0
2337158,8.0
2351077,37.0
2354015,10.0
2318635,13.0
2334917,4.0
2316828,3.0
2317006,6.0
2344431,4.0
2337526,4.0
2358859,3.0
2348159,2.0
2319482,2.0
2351594,7.0
2333334,22.0
2343220,4.0
2347051,5.0
2348481,3.0
2322330,4.0
2351233,5.0
2357318,2.0
2350766,8.0
2355164,2.0
2346411,7.0
2333147,2.0
2317976,3.0
2317130,6.0
2358802,7.0
2349726,10.0
2358107,10.0
2341427,27.0
2356223,28.0
2337070,3.0
2341091,4.0
2351537,5.0
2353065,4.0
2346912,5.0
2358937,2.0
2341988,5.0
2350267,2.0
2355591,6.0
2340874,3.0
2341690,5.0
2354942,4.0
2333244,8.0
2319611,7.0
2319200,6.0
2321341,3.0
2347762,10.0
2339133,14.0
2337302,3.0
2344234,7.0
2339481,6.0
2346025,4.0
2338965,3.0
2341038,10.0
2361114,16.0
2361074,4.0
2360010,4.0
2350462,4.0
2358686,2.0
2362932,3.0
2362677,4.0
2344792,4.0
2363205,2.0
2334882,19.0
2355446,2.0
2365519,22.0
2322222,4.0
2335170,14.0
2354800,6.0
2354128,3.0
2348354,3.0
2337720,20.0
2335730,2.0
2352798,5.0
2345845,7.0
2346787,18.0
2349775,3.0
2345671,8.0
2340715,4.0
2356104,10.0
2320753,6.0
2318309,2.0
2360109,7.0
2350315,24.0
2343995,10.0
2343848,14.0
2359731,4.0
2339525,4.0
2344158,4.0
2316731,6.0
2320796,11.0
2319420,6.0
2360710,2.0
2352190,2.0
2354594,2.0
2360276,5.0
2357927,14.0
2349880,15.0
2347713,8.0
2347712,5.0
2347686,11.0
2335796,14.0
2336972,19.0
2337866,9.0
2348661,15.0
2350912,14.0
2340249,4.0
2318348,3.0
2346594,28.0
2338322,3.0
2318138,21.0
2344863,6.0
2355620,9.0
2350022,4.0
2335088,6.0
2345482,5.0
2341785,4.0
2344774,5.0
2359454,6.0
2332815,6.0
2358218,1.0
2340568,4.0
2337758,3.0
2319586,4.0
2352486,5.0
2356899,2.0
2337122,10.0
2345154,6.0
2353290,4.0
2346593,8.0
2365731,5.0
2341217,6.0
2318960,32.0
2316303,9.0
2350370,6.0
2359977,3.0
2340596,5.0
2337737,2.0
2336576,11.0
2336167,5.0
2364974,4.0
2357157,9.0
2349742,4.0
2342808,8.0
2336704,4.0
2363533,9.0
2340065,5.0
2342219,6.0
2364894,4.0
2342142,3.0
2344115,4.0
2344315,2.0
2342300,4.0
2318666,1.0
2336886,4.0
2344638,10.0
2342643,3.0
2317543,4.0
2351770,11.0
2362116,9.0
2362233,4.0
2362568,9.0
2348396,5.0
2339510,2.0
2358797,5.0
2340043,22.0
2360142,11.0
2362555,5.0
2359534,8.0
2318122,14.0
2320391,11.0
2316227,3.0
2353665,20.0
2353642,28.0
2346681,5.0
2336358,4.0
2316181,3.0
2347718,4.0
2358634,5.0
2337510,11.0
2364545,7.0
2352660,21.0
2318958,38.0
2347678,1.0
2316898,5.0
2334311,6.0
2340498,3.0
2334453,4.0
2360496,3.0
2319652,22.0
2364231,14.0
2342415,3.0
2320781,4.0
2353545,7.0
2354002,16.0
2352186,7.0
2362534,3.0
2357675,4.0
2356857,2.0
2349613,3.0
2346925,3.0
2338526,17.0
2338300,13.0
2351300,2.0
2335376,2.0
2333591,8.0
2337041,3.0
2358585,2.0
2359199,4.0
2321753,9.0
2354774,5.0
2358588,4.0
2352672,10.0
2333305,7.0
2339760,9.0
2338187,18.0
2365106,5.0
2344386,5.0
2337434,2.0
2352169,3.0
2365642,4.0
2317914,4.0
2348916,50.0
2349294,7.0
2359549,3.0
2346290,10.0
2318159,3.0
2321206,2.0
2343239,3.0
2359006,2.0
2333535,3.0
2364154,10.0
2358088,7.0
2346820,18.0
2361586,9.0
2343231,3.0
2349838,5.0
2339545,6.0
2354264,5.0
2344306,10.0
2345543,6.0
2319745,11.0
2361532,5.0
2341553,22.0
2365173,17.0
2341926,2.0
2352075,5.0
2355041,4.0
2353338,3.0
2332583,3.0
2336639,2.0
2358760,4.0
2354585,2.0
2350278,3.0
2346907,3.0
2349273,3.0
2359817,5.0
2348854,2.0
2346436,21.0
2346027,12.0
2346210,10.0
2346918,35.0
2318578,2.0
2348685,8.0
2345029,16.0
2319960,7.0
2336754,3.0
2346756,16.0
2339776,4.0
2344275,6.0
2351394,4.0
2365220,4.0
2343948,3.0
2355607,4.0
2354494,4.0
2318830,8.0
2339949,5.0
2347242,5.0
2346620,4.0
2342925,3.0
2347007,3.0
2337786,3.0
2316361,2.0
2333721,2.0
2352008,2.0
2337785,5.0
2317858,18.0
2357588,16.0
2350280,7.0
2364989,6.0
2350730,5.0
2354024,6.0
2338741,4.0
2366147,7.0
2353670,3.0
2338223,4.0
2350293,4.0
2344399,10.0
2338425,7.0
2341692,27.0
2356469,4.0
2352438,3.0
2320166,4.0
2345996,2.0
2362887,6.0
2334645,5.0
2321974,4.0
2352215,4.0
2355109,3.0
2341921,11.0
2349415,3.0
2336676,2.0
2349289,6.0
2345379,20.0
2318376,10.0
2343582,15.0
2353983,3.0
2319655,7.0
2340485,3.0
2343277,20.0
2332512,6.0
2343583,7.0
2364500,8.0
2365736,12.0
2348824,7.0
2344279,10.0
2353659,15.0
2336259,7.0
2347950,2.0
2319124,8.0
2322451,9.0
2352426,3.0
2361702,4.0
2364227,2.0
2336182,2.0
2347869,4.0
2321172,10.0
2334037,6.0
2359059,51.0
2359396,10.0
2353478,10.0
2319193,6.0
2316308,8.0
2355915,7.0
2341963,5.0
2364277,13.0
2363507,13.0
2338106,14.0
2355641,12.0
2320014,2.0
2320526,12.0
2356334,20.0
2322117,19.0
2321073,7.0
2348744,6.0
2318137,3.0
2334758,7.0
2351148,6.0
2352429,5.0
2337876,5.0
2357397,4.0
2337450,7.0
2342077,8.0
2337153,11.0
2339126,8.0
2338550,5.0
2321184,3.0
2362660,10.0
2345902,33.0
2316049,5.0
2348635,8.0
2360002,6.0
2340621,9.0
2363966,4.0
2335465,5.0
2343154,5.0
2341025,5.0
2334814,4.0
2346769,12.0
2336052,6.0
2363827,28.0
2356110,29.0
2337093,10.0
2359544,5.0
2340258,2.0
2360150,5.0
2338854,3.0
2346723,7.0
2346962,3.0
2319157,3.0
2365472,5.0
2365059,15.0
2353752,3.0
2353062,5.0
2359044,3.0
2320482,4.0
2334531,15.0
2342020,6.0
2345865,9.0
2347780,2.0
2351592,14.0
2316322,5.0
2355240,4.0
2341857,10.0
2333980,5.0
2359556,3.0
2360871,2.0
2350508,7.0
2335656,3.0
2348654,6.0
2349619,10.0
2342620,13.0
2343593,8.0
2334539,21.0
2354482,9.0
2316923,20.0
2366107,33.0
2336763,5.0
2340933,3.0
2363657,7.0
2341680,5.0
2338480,7.0
2356609,4.0
2358956,10.0
2350092,7.0
2346571,13.0
2336458,7.0
2335279,4.0
2344176,5.0
2346543,4.0
2364547,7.0
2344441,4.0
2316909,4.0
2345961,4.0
2346428,3.0
2341942,7.0
2343200,4.0
2344114,5.0
2340438,3.0
2340261,7.0
2344341,8.0
2346812,12.0
2343966,7.0
2335771,1.0
2355616,3.0
2348586,3.0
2340774,2.0
2343778,5.0
2319809,10.0
2339547,5.0
2345802,23.0
2342060,4.0
2343898,3.0
2346856,5.0
2343773,4.0
2350241,3.0
2354344,5.0
2344374,3.0
2343158,4.0
2363158,4.0
2344636,9.0
2346077,4.0
2353306,4.0
2347884,6.0
2334102,6.0
2364877,2.0
2356813,5.0
2346307,12.0
2365965,13.0
2336821,4.0
2321967,2.0
2355892,4.0
2353467,3.0
2343573,10.0
2350958,5.0
2359882,3.0
2322448,52.0
2362011,19.0
2360169,3.0
2360063,5.0
2356049,4.0
2356078,4.0
2352580,2.0
2346976,5.0
2320327,3.0
2351528,6.0
2354571,19.0
2321000,4.0
2318125,26.0
2320395,22.0
2345578,4.0
2345622,27.0
2316621,10.0
2356446,20.0
2345231,3.0
2365013,6.0
2341987,3.0
2336758,4.0
2352329,4.0
2357683,7.0
2357689,9.0
2334612,9.0
2350453,8.0
2350363,4.0
2319726,11.0
2338776,6.0
2317641,4.0
2336104,4.0
2341295,4.0
2338557,10.0
2362966,2.0
2346669,3.0
2349230,7.0
2349327,4.0
2339218,3.0
2345722,3.0
2346468,3.0
2346408,2.0
2350083,4.0
2320066,7.0
2348474,2.0
2339199,6.0
2338591,4.0
2344261,2.0
2318568,4.0
2342284,2.0
2348864,5.0
2364460,6.0
2350307,3.0
2364721,5.0
2334143,3.0
2345698,4.0
2319245,9.0
2321238,11.0
2342397,2.0
2352092,3.0
2357499,2.0
2345926,8.0
2347118,4.0
2319786,3.0
2346019,3.0
2345381,4.0
2358748,3.0
2317190,6.0
2338341,5.0
2365125,2.0
2356028,21.0
2356340,17.0
2345359,3.0
2344396,3.0
2337787,3.0
2344559,3.0
2345672,2.0
2333465,2.0
2356178,3.0
2318891,4.0
2345949,2.0
2346684,4.0
2345363,4.0
2359846,2.0
2345738,19.0
2347881,5.0
2317802,7.0
2340840,22.0
2340644,7.0
2346649,9.0
2345936,7.0
2346737,4.0
2347825,2.0
2335912,7.0
2335287,4.0
2342024,2.0
2356068,4.0
2339330,2.0
2355058,18.0
2345532,2.0
2318510,3.0
2365528,11.0
2344088,4.0
2343580,4.0
2333910,2.0
2336614,1.0
2319049,2.0
2354537,8.0
2349061,2.0
2347042,5.0
2345574,2.0
2358000,2.0
2346607,3.0
2320698,4.0
2319267,3.0
2345697,2.0
2349925,4.0
2351661,7.0
2343411,3.0
2322002,3.0
2318374,2.0
2343421,2.0
2344878,3.0
2359196,3.0
2343697,3.0
2347699,3.0
2342943,3.0
2337173,6.0
2359256,17.0
2354050,22.0
2318545,17.0
2344762,2.0
2354965,3.0
2317072,2.0
2347519,2.0
2337569,2.0
2322113,3.0
2352213,20.0
2320785,8.0
2344858,6.0
2335913,5.0
2319663,3.0
2342345,2.0
2315890,3.0
2337799,13.0
2350630,2.0
2333493,2.0
2334052,2.0
2354187,2.0
2344527,3.0
2365162,3.0
2333696,2.0
2365300,3.0
2339168,6.0
2352967,3.0
2321987,10.0
2334041,2.0
2345938,4.0
2357600,4.0
2319566,2.0
2341098,3.0
2339123,3.0
2337098,3.0
2335848,1.0
2317701,13.0
2318071,5.0
2337751,6.0
2334652,3.0
2320819,3.0
2335937,3.0
2346335,3.0
2345844,26.0
2346584,3.0
2342128,1.0
2360643,4.0
2358751,4.0
2347021,3.0
2333627,5.0
2333906,2.0
2364551,4.0
2337595,2.0
2349556,2.0
2320553,2.0
2357164,3.0
2346850,1.0
2319380,2.0
2346495,5.0
2350281,2.0
2336443,2.0
2320965,1.0
2345907,4.0
2362608,3.0
2340497,2.0
2319697,2.0
2318351,2.0
2352220,2.0
2355526,3.0
2345316,4.0
2319760,3.0
2347737,2.0
2345959,6.0
2322407,2.0
2321437,3.0
2337031,3.0
2354502,4.0
2354011,3.0
2363748,3.0
2343657,4.0
2359141,2.0
2356759,9.0
2318455,5.0
2321076,2.0
2317704,4.0
2320319,2.0
2334661,3.0
2340030,2.0
2345376,4.0
2359654,3.0
2361886,2.0
2348818,2.0
2348450,2.0
2337159,4.0
2344471,3.0
2322115,3.0
2317214,7.0
2344551,3.0
2359802,2.0
2338851,2.0
2359944,5.0
2340555,3.0
2350085,3.0
2317240,4.0
2340246,2.0
2319756,3.0
2358721,3.0
2364481,3.0
2354404,3.0
2317683,2.0
2358176,4.0
2344302,3.0
2351912,2.0
2338877,1.0
2321049,2.0
2343264,3.0
2365237,3.0
2345970,4.0
2317824,13.0
2341945,4.0
2346714,8.0
2347268,12.0
2334713,2.0
2346751,3.0
2340610,4.0
2334129,3.0
2344730,2.0
2337987,2.0
2344760,2.0
2340000,1.0
2340614,4.0
2346793,4.0
2349262,4.0
2321740,3.0
2334503,5.0
2348726,3.0
2364518,4.0
2333479,2.0
2358830,4.0
2319678,5.0
2359799,3.0
2359480,3.0
2360533,2.0
2338491,5.0
2346219,3.0
2340054,2.0
2339803,3.0
2342963,2.0
2346704,3.0
2322497,4.0
2364297,2.0
2355753,3.0
2344316,3.0
2337598,5.0
2362718,2.0
2340045,2.0
2338123,2.0
2322098,3.0
2338659,2.0
2339771,2.0
2364291,7.0
2345641,5.0
2321292,2.0
2342699,2.0
2333464,2.0
2344713,2.0
2344251,3.0
2349072,2.0
2352168,6.0
2352571,4.0
2353874,5.0
2347549,2.0
2318409,2.0
2358829,4.0
2322366,3.0
2349636,4.0
2345606,3.0
2345799,6.0
2345694,5.0
2321219,3.0
2338114,5.0
2343801,3.0
2342100,4.0
2346824,2.0
2349599,2.0
2358615,2.0
2355727,2.0
2344846,2.0
2351905,3.0
2322085,3.0
2346252,9.0
2340024,2.0
2350233,2.0
2317609,2.0
2356630,5.0
2340076,2.0
2362868,3.0
2362148,2.0
2354480,3.0
2336375,3.0
2358697,3.0
2348251,2.0
2345953,2.0
2321831,2.0
2339457,3.0
2347123,3.0
2319228,4.0
2359592,13.0
2315846,1.0
2360831,3.0
2317861,4.0
2358347,2.0
2355769,2.0
2338218,2.0
2337810,3.0
2357145,3.0
2359429,3.0
2355418,3.0
2359106,2.0
2361970,2.0
2359638,2.0
2346694,6.0
2365039,6.0
2332519,2.0
2339017,2.0
2353862,7.0
2357552,3.0
2358670,3.0
2353454,17.0
2360487,24.0
2317186,8.0
2334880,4.0
2345109,3.0
2365524,4.0
2358160,4.0
2343235,3.0
2333382,4.0
2350588,2.0
2351672,3.0
2342052,3.0
2342435,4.0
2317759,6.0
2347551,6.0
2319457,7.0
2333592,3.0
2321434,3.0
2348371,2.0
2343306,7.0
2352085,3.0
2345654,7.0
2362511,2.0
2317731,4.0
2346615,4.0
2349667,3.0
2319600,2.0
2343067,2.0
2345819,5.0
2350634,2.0
2346614,7.0
2344973,6.0
2342306,3.0
2346661,3.0
2347358,3.0
